Codigo,Producto,Cod Barra,Rubro,Sub Rubro,Proveedor,Marca,Moneda,Costo,Porc. Utilidad,Bulto,Caja / Rollo,Unidad / metro / cajita,,
294001617,PUNTILLA ST NYLON ART 10290 XMT,907553,MERCERIA,PUNTILLA,MILAN,ST,PESOS,341.00,"120,00",,,,,Único
294001618,PUNTILLA ST NYLON ART 1048 XMT,907554,MERCERIA,PUNTILLA,MILAN,ST,PESOS,235.00,"120,00",,,,,Único
294001619,"PUNTILLA ST NYLON ART 1049 1,5CM XMT",907555,MERCERIA,PUNTILLA,MILAN,ST,PESOS,300.00,"120,00",,,,,Único
294001620,PUNTILLA ST NYLON ART 1067 1CM XMT,907556,MERCERIA,PUNTILLA,MILAN,ST,PESOS,280.00,"120,00",,,,,Único
294001621,PUNTILLA ST NYLON ART 1122 XMT,907557,MERCERIA,PUNTILLA,MILAN,ST,PESOS,200.00,"120,00",,,,,Único
294001622,PUNTILLA ST NYLON ART 1123 XMT,907558,MERCERIA,PUNTILLA,MILAN,ST,PESOS,665.00,"120,00",,,,,Único
294001623,PUNTILLA ST NYLON ART 1135 XMT,907559,MERCERIA,PUNTILLA,MILAN,ST,PESOS,160.00,"120,00",,,,,Único
294001624,PUNTILLA ST NYLON ART 1240 XMT,907560,MERCERIA,PUNTILLA,MILAN,ST,PESOS,400.00,"120,00",,,,,Único
294001625,PUNTILLA ST NYLON ART 1500 XMT,907561,MERCERIA,PUNTILLA,MILAN,ST,PESOS,320.00,"120,00",,,,,Único
294001626,PUNTILLA ST NYLON ART 1510 XMT,907562,MERCERIA,PUNTILLA,MILAN,ST,PESOS,210.00,"120,00",,,,,Único
294001627,PUNTILLA ST NYLON ART 1515/20 XMT,907563,MERCERIA,PUNTILLA,MILAN,ST,PESOS,120.00,"120,00",,,,,Único
294001628,PUNTILLA ST NYLON ART 1573 XMT,907564,MERCERIA,PUNTILLA,MILAN,ST,PESOS,300.00,"120,00",,,,,Único
294001629,"PUNTILLA ST NYLON ART 1600 1,5CM XMT",907565,MERCERIA,PUNTILLA,MILAN,ST,PESOS,520.00,"120,00",,,,,Único
294001630,PUNTILLA ST NYLON ART 1620 XMT,907566,MERCERIA,PUNTILLA,MILAN,ST,PESOS,280.00,"120,00",,,,,Único
294001631,PUNTILLA ST NYLON ART 1670 XMT,907567,MERCERIA,PUNTILLA,MILAN,ST,PESOS,180.00,"120,00",,,,,Único
294001632,PUNTILLA ST NYLON ART 1700 XMT,907568,MERCERIA,PUNTILLA,MILAN,ST,PESOS,171.00,"120,00",,,,,Único
294001633,PUNTILLA ST NYLON ART 1845 XMT,907569,MERCERIA,PUNTILLA,MILAN,ST,PESOS,"1,800.00","120,00",,,,,Único
294001635,PUNTILLA ST NYLON ART 2879L XMT,907571,MERCERIA,PUNTILLA,MILAN,ST,PESOS,620.00,"120,00",,,,,Único
294001634,PUNTILLA ST NYLON ART 3010 XMT,907570,MERCERIA,PUNTILLA,MILAN,ST,PESOS,100.00,"120,00",,,,,Único
294001636,PUNZON MANGO MADERA,907572,MERCERIA,PUNZON,MILAN,,PESOS,400.00,"120,00",,,,,Único
ME4541,RAMO DE FLORES X5,909217,MERCERIA,RAMO,,,PESOS,"2,700.00","120,00",,,,,Único
294001637,RED PARA ALFOMBRA DE TOTORA XMT,907573,MERCERIA,RED PARA ALFOMBRA,MILAN,,PESOS,"7,200.00","120,00",,,,,Único
294001638,REGLA 60CM DE MADERA,907574,MERCERIA,REGLA,MILAN,,PESOS,"1,450.00","120,00",,,,,Único
294001639,REGLA CURVA FRANCESA 24X12CM,907575,MERCERIA,REGLA,MILAN,,PESOS,"1,560.00","120,00",,,,,Único
294001640,REGLA CURVA VARIABLE 58X5CM,907576,MERCERIA,REGLA,MILAN,,PESOS,"1,672.00","120,00",,,,,Único
294001641,REGLA GOTA,907577,MERCERIA,REGLA,MILAN,,PESOS,"1,090.00","120,00",,,,,Único
ME998562,REGLA MADERA 1 METRO,909328,MERCERIA,REGLA,MILAN,,PESOS,"2,330.00","120,00",,,,,Único
294001642,REGLA MULTICURVAS 40X14CM,907578,MERCERIA,REGLA,MILAN,,PESOS,"1,590.00","120,00",,,,,Único
294001643,REGLA REDUCTORA DE MADERA,907579,MERCERIA,REGLA,MILAN,,PESOS,780.00,"120,00",,,,,Único
294001644,REGULADOR METALICO MOVIL 20 X UNIDAD,907580,MERCERIA,REGULADOR,,,PESOS,80.00,"120,00",,,,,Único
294001645,REGULADOR METALICO MOVIL 25 X UNIDAD,907581,MERCERIA,REGULADOR,,,PESOS,100.00,"120,00",,,,,Único
294001646,REGULADOR METALICO MOVIL 30 X UNIDAD,907582,MERCERIA,REGULADOR,,,PESOS,170.00,"120,00",,,,,Único
294001647,REGULADOR METALICO MOVIL 40 X UNIDAD,907583,MERCERIA,REGULADOR,,,PESOS,200.00,"120,00",,,,,Único
294001648,REPASADOR ESTAMPADO ECONOMICO,907584,MERCERIA,REPASADOR,,,PESOS,"2,428.80","120,00",,,,,Único
294001649,REPASADOR TOALLA ESCOCES,907585,MERCERIA,REPASADOR,MILAN,,PESOS,"2,848.78","120,00",,,,,Único
294001650,REPUESTO CORPIÑO 2 GANCHOS ANCHO X UNIDAD,907586,MERCERIA,REPUESTO CORPIÑO,MILAN,,PESOS,800.00,"120,00",,,,,Único
294001651,REPUESTO CORPIÑO 2 GANCHOS FINO X UNIDAD,907587,MERCERIA,REPUESTO CORPIÑO,MILAN,,PESOS,650.00,"120,00",,,,,Único
294001652,REPUESTO CORPIÑO 3 GANCHOS X UNIDAD,907588,MERCERIA,REPUESTO CORPIÑO,MILAN,,PESOS,990.00,"120,00",,,,,Único
294001653,RIBB PAQ. CORTADO DE 1M,907589,MERCERIA,RIBB,MILAN,,PESOS,"4,200.00","120,00",,,,,Único
ME168171726,RIBB X 10 CM,909173,MERCERIA,RIBB,MILAN,,PESOS,500.00,"120,00",,,,,Único
294001654,ROLLO ALAMBRE DE 5 MTR,907590,MERCERIA,ROLLO,MILAN,,PESOS,890.00,"120,00",,,,,Único
2353454,APLIQUE ROTULOS FANTASIA PARA ROPA X UNIDAD,905575,MERCERIA,APLIQUE,MILAN,,PESOS,135.00,"120,00",,,,,Único
2353453,APLIQUE ROTULOS SIMPLES PARA ROPA X UNIDAD,905574,MERCERIA,APLIQUE,MILAN,,PESOS,70.00,"120,00",,,,,Único
294001655,RUEDA ALFILER CABEZA COLOR INSUTEX,907591,MERCERIA,RUEDA,MILAN,,PESOS,262.50,"120,00",,,,,Único
294001656,RUEDA ALFILER CABEZA COLOR SILVER,907592,MERCERIA,RUEDA,MILAN,,PESOS,"2,300.00","120,00",,,,,Único
294001657,RUEDA ALFILER FSIA CABEZA FORMAS X 12 UD,907593,MERCERIA,RUEDA,MILAN,,PESOS,450.00,"120,00",,,,,Único
294001658,RULETA P MARCAR DE MADERA CBX X1,907594,MERCERIA,RULETA,MILAN,CBX,PESOS,"1,000.00","120,00",,,,,Único
294001659,RULETA P MARCAR DE PLASTICO CBX X 1,907595,MERCERIA,RULETA,MILAN,CBX,PESOS,600.00,"120,00",,,,,Único
294001660,SACAPELUSA CBX,907596,MERCERIA,SACAPELUSA,MILAN,CBX,PESOS,"3,060.00","120,00",,,,,Único
4142313,SET PLATO Y TAZA DE JARDIN,907767,REGALERIA,JARDIN,,,PESOS,"1,360.00",120,,,,,Único
5643,SET SERVILLETA Y MANTEL DE JARDIN,907822,MERCERIA,JARDIN,,,PESOS,"1,150.00","120,00",,,,,Único
294001661,CORDON ELASTICO DELTA 3MM XMT,907597,MERCERIA,CORDON ESLASTICO,,CORDON DE ORO,PESOS,175.00,"120,00",,,,,Único
294001673,FLOR ART 2003 CBX PIMPOLLO COMUN X UNIDAD,907609,MERCERIA,SLOR,MERCECOR,,PESOS,110.00,"120,00",,,,,Único
294001674,SOGA SISAL 6MM XMT,907610,MERCERIA,SOGA SISAL,MILAN,,PESOS,390.00,"120,00",,,,,Único
294001675,SOGA SISAL 8MM XMT,907611,MERCERIA,SOGA SISAL,MILAN,,PESOS,560.00,"120,00",,,,,Único
294001677,SOGA YUTE 8MM XMT ART 458,907613,MERCERIA,SOGA YUTE,MILAN,,PESOS,750.00,"120,00",,,,,Único
294001678,SOGUIN YUTE 4MM X65MT ART 446,907614,MERCERIA,SOGUIN YUTE,MILAN,,PESOS,"8,560.00","120,00",,,,,Único
294001676,SOGA YUTE 6MM XMT ART 876,907612,MERCERIA,SOGA YUTE,MILAN,,PESOS,480.00,"120,00",,,,,Único
294001679,SOGUIN YUTE 4MM XMT ART 446,907615,MERCERIA,SOGUIN YUTE,MILAN,,PESOS,135.00,"120,00",,,,,Único
ME4548795,STRASS BASE NEGRA X METRO,909218,MERCERIA,STRASS,MILAN,,PESOS,"1,780.00","120,00",,,,,Único
ME22228,STRASS PARA COSER N°20,909182,MERCERIA,STRASS,MERCECOR,CBX,PESOS,"2,855.00","120,00",,,,,Único
ACC0019,STRASS TERMOADHESIVO 2050 SILICONADO GEMA ANGOSTO MERCECOR X METRO,907947,MERCERIA,STRASS,,,PESOS,"4,180.00","120,00",,,,,Único
ACC0014,STRASS TERMOADHESIVO 2054 SILICONADO GEMA ANCHO MERCECOR,907942,MERCERIA,STRASS,,,PESOS,"6,160.00","120,00",,,,,Único
294001681,STRASS TERMOADHESIVO PARA PEGAR Nº16 X 200U,907617,MERCERIA,STRASS,MILAN,CBX,PESOS,"1,534.00","120,00",,,,,Único
294001682,STRASS TERMOADHESIVO PARA PEGAR Nº20 X 200U,907618,MERCERIA,STRASS,MILAN,CBX,PESOS,"2,724.80","120,00",,,,,Único
294001683,STRASS X METRO BASE DE METAL ART SS14,907619,MERCERIA,STRASS,MILAN,,PESOS,"1,300.00","120,00",,,,,Único
294001684,STRASS X METRO BASE DE METAL ART SS18,907620,MERCERIA,STRASS,MILAN,,PESOS,"1,300.00","120,00",,,,,Único
294001685,STRASS X METRO BASE DE METAL ART SS28,907621,MERCERIA,STRASS,MILAN,,PESOS,"1,300.00","120,00",,,,,Único
294001686,SUJETA SABANA X4,907622,MERCERIA,SUJETA SABANA,MILAN,,PESOS,"4,900.00","120,00",,,,,Único
294001687,TABLA DE CORTE CBX MEDIDA 30X45CM,907623,MERCERIA,TABLA,MILAN,CBX,PESOS,"10,890.00","120,00",,,,,Único
ME987989,TACHA TERMOAD HOTFIX CUADRADO RAYADO GRANDE 10MM X 10MM X 100UN APROX,909321,MERCERIA,TACHA,,,PESOS,"1,800.00","120,00",,,,,Único
ME6589,TAFETA X METRO,909277,MERCERIA,TELA,,,PESOS,900.00,"120,00",,,,,Único
M12263,TANCA CHICA 2 AGUJEROS NEGRA / COLOR,909118,MERCERIA,TANCA,MERCECOR,,PESOS,130.00,"120,00",,,,,Único
M12262,TANCA SIMPLE CHICA *SNAP´S* ,909117,MERCERIA,TANCA,MERCECOR,,PESOS,110.00,"120,00",,,,,Único
M12265,TANCA COMUN 2 AGUJEROS CHICA *SNAP´S* ,909120,MERCERIA,TANCA,MERCECOR,,PESOS,100.00,"120,00",,,,,Único
M12264,TANCA COMUN 2 AGUJEROS GRANDE *SNAP´S* ,909119,MERCERIA,TANCA,MERCECOR,,PESOS,115.00,"120,00",,,,,Único
M12261,TANCA SIMPLE NEGRA / COLOR CON RESORTE,909116,MERCERIA,TANCA,MERCECOR,,PESOS,150.00,"120,00",,,,,Único
M12260,TANCA SIMPLE GRANDE *SNAP´S* ,909115,MERCERIA,TANCA,MERCECOR,,PESOS,120.00,"120,00",,,,,Único
294001688,TANZA ELASTICA 0.30 ROLLO DE 30M,907624,MERCERIA,TANZA ELASTICA,MILAN,,PESOS,"1,500.00","120,00",,,,,Único
294001689,TANZA ELASTICA 0.30 XMT,907625,MERCERIA,TANZA ELASTICA,MILAN,,PESOS,70.00,"120,00",,,,,Único
294001693,TANZA ELASTICA 0.40 - 0.50 ROLLO DE 100M,907629,MERCERIA,TANZA ELASTICA,MILAN,,PESOS,"1,500.00","120,00",,,,,Único
294001690,TANZA ELASTICA 0.40 ROLLO DE 20 MTS CRYSTAL TEC,907626,MERCERIA,TANZA ELASTICA,MILAN,CRYSTAL TEC,PESOS,380.00,"120,00",,,,,Único
294001691,TANZA ELASTICA 0.40 XMT ,907627,MERCERIA,TANZA ELASTICA,MILAN,CRYSTAL TEC,PESOS,25.00,"120,00",,,,,Único
294001692,TANZA ELASTICA 0.50 ROLLO DE 15MTS CRYSTAL TEC,907628,MERCERIA,TANZA ELASTICA,MILAN,CRYSTAL TEC,PESOS,380.00,"120,00",,,,,Único
294001694,TANZA ELASTICA 0.50 XMT,907630,MERCERIA,TANZA ELASTICA,MILAN,CRYSTAL TEC,PESOS,30.00,"120,00",,,,,Único
294001695,TANZA ELASTICA CRISTAL TEC X 16M,907631,MERCERIA,TANZA ELASTICA,,,PESOS,370.00,"120,00",,,,,Único
294001696,TANZA RIGIDA 0.30 ROLLO DE 100M,907632,MERCERIA,TANZA RIGIDA,MILAN,,PESOS,15.00,"120,00",,,,,Único
294001697,TANZA RIGIDA 0.30 XMT,907633,MERCERIA,TANZA RIGIDA,MILAN,,PESOS,30.00,"120,00",,,,,Único
294001698,TANZA RIGIDA 0.40 ROLLO DE 100M,907634,MERCERIA,TANZA RIGIDA,MILAN,,PESOS,"1,120.00","120,00",,,,,Único
294001699,TANZA RIGIDA 0.50 ROLLO DE 100M,907635,MERCERIA,TANZA RIGIDA,MILAN,,PESOS,"1,400.00","120,00",,,,,Único
294001700,TANZA RIGIDA 0.50 XMT,907636,MERCERIA,TANZA RIGIDA,MILAN,,PESOS,20.00,"120,00",,,,,Único
294001701,TANZA RIGIDA 0.70 ROLLO DE 100M,907637,MERCERIA,TANZA RIGIDA,MILAN,,PESOS,"2,750.00","120,00",,,,,Único
294001702,TANZA RIGIDA 0.70 XMT,907638,MERCERIA,TANZA RIGIDA,MILAN,,PESOS,40.00,"120,00",,,,,Único
294001703,TAZA DE TELA AUTOADHESIVAS X2 PARES,907639,MERCERIA,TAZA,MILAN,,PESOS,907.00,"120,00",,,,,Único
2940017051,"TAZA SOFT ""BROTEL"" X PAR",907642,MERCERIA,,,BROTEL,PESOS,"1,050.00","120,00",,,,,Único
294001704,TAZA SOFT PESCADO X PAR ,907640,MERCERIA,TAZA,MILAN,,PESOS,"1,150.00","120,00",,,,,Único
294001705,TAZA SOFT TRIANGULAR X PAR ,907641,MERCERIA,TAZA,MILAN,,PESOS,"1,050.00","120,00",,,,,Único
294001708,TELA ARPILLERA COLOR YUTE X METRO,907645,MERCERIA,ARPILLERA,MILAN,,PESOS,"3,720.00","120,00",,,,,Único
294001709,TELA ARPILLERA COLORES X METRO,907646,MERCERIA,ARPILLERA,MILAN,,PESOS,"5,590.00","120,00",,,,,Único
190500000513,TELA BRILLO BRILLOSA SHINE BLANCA,901099,MERCERIA,TELA,,,PESOS,"5,720.00","120,00",,,,,Único
294001710,TELAR ACCESORIO CUADRADO CHICO,907647,MERCERIA,TELAR,MILAN,,PESOS,"3,584.25","120,00",,,,,Único
294001711,TELAR ACCESORIO REDONDO CHICO,907648,MERCERIA,TELAR,MILAN,,PESOS,"3,584.25","120,00",,,,,Único
294001712,TELAR ACCESORIO TRIANGULO CHICO,907649,MERCERIA,TELAR,MILAN,,PESOS,"3,584.25","120,00",,,,,Único
294001713,TELAR BOINA PLASTICO,907650,MERCERIA,TELAR,MILAN,,PESOS,"5,522.56","120,00",,,,,Único
294001714,TELAR CORONA 19CM,907651,MERCERIA,TELAR,MILAN,,PESOS,"6,527.21","120,00",,,,,Único
294001715,TELAR CUADRADO PLASTICO,907652,MERCERIA,TELAR,MILAN,,PESOS,"5,522.56","120,00",,,,,Único
294001716,TELAR POMPONES CBX X3U,907653,MERCERIA,TELAR,MILAN,CBX,PESOS,"1,730.56","120,00",,,,,Único
294001717,TELAR POMPONES FIBROFACIL SET X7U,907654,MERCERIA,TELAR,MILAN,,PESOS,"2,272.66","120,00",,,,,Único
294001718,TELAR POMPONES PLASTICO,907655,MERCERIA,TELAR,MILAN,,PESOS,"5,743.46","120,00",,,,,Único
294001719,TELAR RECTO PLASTICO,907656,MERCERIA,TELAR,MILAN,,PESOS,"5,522.56","120,00",,,,,Único
ME132465,TERMINAL COCODRILO NYLON,909149,MERCERIA,TERMINAL,,,PESOS,90.00,"120,00",,,,,Único
ME235698,TERMINAL DE CORDON NYLON CON TAPA,909186,MERCERIA,TERMINAL,,,PESOS,105.00,"120,00",,,,,Único
ME8794651,TIJERA CBX MANGO ERGONOMICO 21CM,909290,MERCERIA,TIJERA,MILAN,CBX,PESOS,"3,556.80","120,00",,,,,Único
294001722,TIJERA GERMANIA ART 110/6 COSTURA,907659,MERCERIA,TIJERA COSTURA,MILAN,GERMANIA,PESOS,"5,630.00","120,00",,,,,Único
294001723,TIJERA GERMANIA ART 110/7 COSTURA,907660,MERCERIA,TIJERA COSTURA,MILAN,GERMANIA,PESOS,"6,760.00","120,00",,,,,Único
294001724,TIJERA GERMANIA ART 110/8 COSTURA,907661,MERCERIA,TIJERA COSTURA,MILAN,GERMANIA,PESOS,"8,110.00","120,00",,,,,Único
294001725,TIJERA GERMANIA ART 125/6 MODISTA,907662,MERCERIA,TIJERA MODISTA,MILAN,GERMANIA,PESOS,"5,780.00","120,00",,,,,Único
294001726,TIJERA GERMANIA ART 125/7 MODISTA,907663,MERCERIA,TIJERA MODISTA,MILAN,GERMANIA,PESOS,"6,810.00","120,00",,,,,Único
294001727,TIJERA GERMANIA ART 125/8 MODISTA,907664,MERCERIA,TIJERA MODISTA,MILAN,GERMANIA,PESOS,"8,595.00","120,00",,,,,Único
294001728,TIJERA GERMANIA ART 190 PARA BORDAR RECTA,907665,MERCERIA,TIJERA PARA BORDAR,MILAN,GERMANIA,PESOS,"3,370.00","120,00",,,,,Único
294001729,TIJERA GERMANIA ART 205 PARA BORDAR,907666,MERCERIA,TIJERA PARA BORDAR,MILAN,GERMANIA,PESOS,"3,360.00","120,00",,,,,Único
294001730,TIJERA GERMANIA ART 250/10 SASTRE,907667,MERCERIA,TIJERA SASTRE,MILAN,GERMANIA,PESOS,"12,610.00","120,00",,,,,Único
294001731,TIJERA GERMANIA ART 250/7 SASTRE,907668,MERCERIA,TIJERA SASTRE,MILAN,GERMANIA,PESOS,"9,525.00","120,00",,,,,Único
294001732,TIJERA GERMANIA ART 250/8 SASTRE,907669,MERCERIA,TIJERA SASTRE,MILAN,GERMANIA,PESOS,"9,890.00","120,00",,,,,Único
294001733,TIJERA GERMANIA ART 250/9 SASTRE,907670,MERCERIA,TIJERA SASTRE,MILAN,GERMANIA,PESOS,"11,220.00","120,00",,,,,Único
294001734,TIJERA GERMANIA ART 280 Y 280/C BORDAR,907671,MERCERIA,TIJERA PARA BORDAR,MILAN,GERMANIA,PESOS,"3,360.00","120,00",,,,,Único
294001735,TIJERA GERMANIA ART 335/8 SASTRE ZURDO,907672,MERCERIA,TIJERA SASTRE,MILAN,GERMANIA,PESOS,"9,890.00","120,00",,,,,Único
294001736,TIJERA GERMANIA ART 415 CUTICULA,907673,MERCERIA,TIJERA CUTICULA,MILAN,GERMANIA,PESOS,"3,230.00","120,00",,,,,Único
294001737,TIJERA GERMANIA ART 420 CUTICULA,907674,MERCERIA,TIJERA CUTICULA,MILAN,GERMANIA,PESOS,"3,230.00","120,00",,,,,Único
294001738,TIJERA GERMANIA ART 425 CUTICULA,907675,MERCERIA,TIJERA CUTICULA,MILAN,GERMANIA,PESOS,"3,230.00","120,00",,,,,Único
294001739,TIJERA GERMANIA ART 440 UÑAS,907676,MERCERIA,TIJERA UÑAS,MILAN,GERMANIA,PESOS,"3,230.00","120,00",,,,,Único
294001740,TIJERA GERMANIA ART 455 UÑAS,907677,MERCERIA,TIJERA UÑAS,MILAN,GERMANIA,PESOS,"3,260.00","120,00",,,,,Único
294001741,TIJERA GERMANIA ART 460 UÑAS,907678,MERCERIA,TIJERA UÑAS,MILAN,GERMANIA,PESOS,"3,230.00","120,00",,,,,Único
294001742,TIJERA KIT ART 9005,907679,MERCERIA,TIJERA,MILAN,KIT,PESOS,"2,330.00","120,00",,,,,Único
294001743,TIJERA KIT ART 9006,907680,MERCERIA,TIJERA,MILAN,KIT,PESOS,"2,330.00","120,00",,,,,Único
294001744,TIJERA KIT ART 9007,907681,MERCERIA,TIJERA,MILAN,KIT,PESOS,"2,850.00","120,00",,,,,Único
294001745,TIJERA KIT ART 9008,907682,MERCERIA,TIJERA,MILAN,KIT,PESOS,"2,850.00","120,00",,,,,Único
294001746,TIJERA KIT ART 9009,907683,MERCERIA,TIJERA,MILAN,KIT,PESOS,"3,770.00","120,00",,,,,Único
294001747,TIJERA KIT ART 9010,907684,MERCERIA,TIJERA,MILAN,KIT,PESOS,"3,770.00","120,00",,,,,Único
294001748,"TIJERA MUNDIAL METALICA MODISTA ART 445 - 8""",907685,MERCERIA,TIJERA,,MUNDIAL,PESOS,2.20,"120,00",,,,,Único
294001749,"TIJERA MUNDIAL METALICA SASTRE ART 490/8 - 8""",907686,MERCERIA,TIJERA,,MUNDIAL,PESOS,2.20,"120,00",,,,,Único
294001750,"TIJERA MUNDIAL PUNTO ROJO PLASTICA 7 1/2""",907687,MERCERIA,TIJERA,MILAN,MUNDIAL,PESOS,"11,625.00","120,00",,,,,Único
294001751,"TIJERA MUNDIAL PUNTO ROJO PLASTICA 8 1/2""",907688,MERCERIA,TIJERA,MILAN,MUNDIAL,PESOS,"12,950.00","120,00",,,,,Único
294001752,"TIJERA MUNDIAL PUNTO ROJO PLASTICA 9 1/2""",907689,MERCERIA,TIJERA,MILAN,MUNDIAL,PESOS,"15,635.00","120,00",,,,,Único
294001753,"TIJERA PARA FLECOS 20,5CM CBX",907690,MERCERIA,TIJERA FLECOS,MILAN,CBX,PESOS,"6,341.48","120,00",,,,,Único
294001754,"TIJERA PELUQUERO GERMANIA ART 355/5 - 5.5""",907691,MERCERIA,TIJERA PELUQUERO,MILAN,GERMANIA,PESOS,"4,700.00","120,00",,,,,Único
294001755,"TIJERA PELUQUERO GERMANIA ENTRESACAR ART 385/6 - 6""",907692,MERCERIA,TIJERA PELUQUERO,MILAN,GERMANIA,PESOS,"6,620.00","120,00",,,,,Único
294001756,TIJERA STUTGART 1250-8.5 ZIGZAG,907693,MERCERIA,TIJERA,MILAN,STUTGART,PESOS,"14,000.00","120,00",,,,,Único
MER254448785554,TIJERA CBX ZIG ZAG 23CM ZZ23,909342,MERCERIA,TIJERA,,,PESOS,"12,660.00","120,00",,,,,Único
294001757,TIJERAS CON FORMAS CBX X UNIDAD,907694,MERCERIA,TIJERA CON FORMA,MILAN,CBX,PESOS,"1,100.00","120,00",,,,,Único
MER123456,*,909334,MERCERIA,,,,PESOS,180.40,"120,00",,,,,Único
ME465465,TIRA CIERRE X UNIDAD,909227,MERCERIA,CIERRES,MERCECOR,,PESOS,80.00,"120,00",,,,,Único
2940000070002,TIRADORES NIÑO,905882,MERCERIA,TIRADORES,,,PESOS,"2,783.00","120,00",,,,,Único
2940000070001,TIRADORES SET BEBE,905881,MERCERIA,TIRADORES,,,PESOS,"3,795.00","120,00",,,,,Único
ME7887,TIZA MODISTA CBX CHICA X 1,909285,MERCERIA,TIZA,MILAN,,PESOS,390.00,"120,00",,,,,Único
294001758,TIZA SASTRE CHICA,907695,MERCERIA,TIZA,MILAN,,PESOS,275.00,"120,00",,,,,Único
294001759,TIZA SASTRE BUTTERFLY GRANDE X 1,907696,MERCERIA,TIZA,MILAN,,PESOS,333.00,"120,00",,,,,Único
48488,TOALLA JARDIN,907797,MERCERIA,JARDIN,,,PESOS,"1,100.00","120,00",,,,,Único
BLA1649,TOALLA SANTISTA / PRATA 40CM*70CM,908176,MERCERIA,TOALLA,,FANTASIA,PESOS,"1,880.00","120,00",,,,,Único
ME4218370,TOALLA WOSSEN CHICA PARA EL ROSTRO ART 995,7798125290309,MERCERIA,TOALLA,,,PESOS,"3,080.00","120,00",,,,,Único
TOA01,"TOALLON SANTISTA / PRATA 70CM*1,35CM",909661,MERCERIA,TOALLA,,,PESOS,"5,200.00","120,00",,,,,Único
294001760,TOMA PUNTO CBX 11CM CHICO X1,907697,MERCERIA,TOMA PUNTO,MILAN,CBX,PESOS,600.00,"120,00",,,,,Único
294001761,TOMA PUNTO CBX 17CM GRANDE X1,907698,MERCERIA,TOMA PUNTO,MILAN,CBX,PESOS,750.00,"120,00",,,,,Único
294001762,TOTORA SURTIDA X KG,907699,MERCERIA,TOTORA,MILAN,,PESOS,"1,900.00","120,00",,,,,Único
294001763,TRENZA ANCHA YUTE 2CM FB ART 729/88 XMT,907700,MERCERIA,TRENZA YUTE,,FB,PESOS,"1,290.30","120,00",,,,,Único
294001766,TRENZA ANCHA YUTE FB ART 730/88 X10MT,907703,MERCERIA,TRENZA YUTE,,FB,PESOS,"8,200.08","120,00",,,,,Único
294001767,TRENZA ANCHA YUTE FB ART 730/88 XMT,907704,MERCERIA,TRENZA YUTE,,FB,PESOS,834.90,"120,00",,,,,Único
294001764,TRENZA CHATA YUTE FB ART 717/88 XMT,907701,MERCERIA,TRENZA YUTE,,FB,PESOS,"3,520.57","120,00",,,,,Único
294001768,"TRENZA YUTE 2,5 CM FB ART BL719/88 XMT",907705,MERCERIA,TRENZA YUTE,,,PESOS,"1,062.60","120,00",,,,,Único
294001765,TRENZA YUTE 2.5 CM FB ART BL719/88 X 10 M,907702,MERCERIA,TRENZA YUTE,,FB,PESOS,"10,548.56","120,00",,,,,Único
294001769,TRENZA YUTE FB ART 715 XMT,907706,MERCERIA,TRENZA YUTE,,,PESOS,153.07,"120,00",,,,,Único
294001770,TRENZA YUTE FB ART BL716/88 XMT,907707,MERCERIA,TRENZA YUTE,,,PESOS,746.35,"120,00",,,,,Único
294001771,TRIANGULOS MET. NIQUELADOS PASE 20 X UNIDAD,907708,MERCERIA,TRIANGULOS,,,PESOS,70.00,"120,00",,,,,Único
294001772,TRIANGULOS MET. NIQUELADOS PASE 25 X UNIDAD,907709,MERCERIA,TRIANGULOS,,,PESOS,92.00,"120,00",,,,,Único
294001773,TRIANGULOS MET. NIQUELADOS PASE 30 X UNIDAD,907710,MERCERIA,TRIANGULOS,,,PESOS,103.00,"120,00",,,,,Único
294001774,TRIANGULOS MET. NIQUELADOS PASE 40 X UNIDAD,907711,MERCERIA,TRIANGULOS,,,PESOS,162.00,"120,00",,,,,Único
294001775,"TUL QUEBRADO 1,50MT DE ANCHO X MT",907712,MERCERIA,TUL,MERCECOR,,PESOS,"1,133.33","120,00",,,,,Único
ME5478,VARILLA GIMNASIA RITMICA,909259,MERCERIA,VARILLA,,,PESOS,"6,000.00",50,,,,,Único
294001776,VELLON SILICONADO X100GR,907713,MERCERIA,VELLON,MILAN,,PESOS,810.00,"120,00",,,,,Único
ME987654144,VIVO PIJAMA BENTLEY XMT,909320,MERCERIA,VIVO,MAKOR S.A.,BENTLEY,PESOS,250.00,"120,00",,,,,Único
ME987654145,VIVO PIJAMA CON LUREX FB XMT,,MERCERIA,VIVO,MAKOR S.A.,FB,,300.00,"120,00",,,,,
2940000051,ABROJO 100MM X MT,905877,MERCERIA,ABROJO,MILAN,,PESOS,"1,160.00","120,00",,,,,Único
2940000061,ABROJO 16MM X MT,905878,MERCERIA,ABROJO,MILAN,,PESOS,180.00,"120,00",,,,,Único
2940000071,ABROJO 20MM X MT,905879,MERCERIA,ABROJO,MILAN,,PESOS,230.00,"120,00",,,,,Único
2940000081,ABROJO 25MM X MT,905883,MERCERIA,ABROJO,MILAN,,PESOS,250.00,"120,00",,,,,Único
2940000091,ABROJO 40MM X MT,905884,MERCERIA,ABROJO,MILAN,,PESOS,460.00,"120,00",,,,,Único
2940000101,ABROJO 50MM X MT,905885,MERCERIA,ABROJO,MILAN,,PESOS,685.00,"120,00",,,,,Único
